timestamp,x_value,y_value,z_value,heart_rate,temperature_c,action,prediction
2026-01-01 02:33:00,0.211,0.301,0.353,53,38.2,Minimal Movement,Normal Rest
2026-01-01 02:33:30,0.929,0.914,1.238,68,38.83,Moderate Movement,Healthy Activity
2026-01-01 02:34:00,0.206,0.235,0.341,59,37.92,Minimal Movement,Normal Rest
2026-01-01 02:34:30,0.19,0.234,0.359,55,38.39,Minimal Movement,Normal Rest
2026-01-01 02:35:00,0.089,0.115,0.08,54,38.29,Low Movement,Healthy Sleep
2026-01-01 02:35:30,0.901,0.853,0.751,73,38.18,Head Movement,Feeding Detected
2026-01-01 02:36:00,0.582,0.68,0.665,68,38.44,Head Movement,Feeding Detected
2026-01-01 02:36:30,0.143,0.277,0.366,66,38.32,Minimal Movement,Normal Rest
2026-01-01 02:37:00,0.366,0.355,0.061,66,38.3,Minimal Movement,Normal Rest
2026-01-01 02:37:30,2.861,2.329,1.954,93,39.47,High Movement,Active State
2026-01-01 02:38:00,0.058,0.068,0.08,56,38.31,Low Movement,Healthy Sleep
2026-01-01 02:38:30,0.803,0.49,0.872,58,38.57,Head Movement,Feeding Detected
2026-01-01 02:39:00,0.077,0.112,0.083,54,38.16,Low Movement,Healthy Sleep
2026-01-01 02:39:30,0.092,0.06,0.075,50,37.96,Low Movement,Healthy Sleep
2026-01-01 02:40:00,0.813,1.027,1.237,73,38.23,Moderate Movement,Healthy Activity
2026-01-01 02:40:30,0.444,0.688,0.357,63,38.48,Head Movement,Feeding Detected
2026-01-01 02:41:00,2.016,1.243,4.301,101,38.7,High Movement,Active State
2026-01-01 02:41:30,0.974,1.046,1.415,75,38.54,Moderate Movement,Healthy Activity
2026-01-01 02:42:00,0.524,0.889,0.611,69,38.53,Head Movement,Feeding Detected
2026-01-01 02:42:30,1.045,0.206,0.807,67,38.31,Head Movement,Feeding Detected
2026-01-01 02:43:00,1.736,1.041,1.269,84,38.37,Moderate Movement,Healthy Activity
2026-01-01 02:43:30,0.081,0.064,0.082,48,37.95,Low Movement,Healthy Sleep
2026-01-01 02:44:00,0.654,0.557,0.312,68,38.24,Head Movement,Feeding Detected
2026-01-01 02:44:30,1.091,0.853,1.176,81,38.33,Moderate Movement,Healthy Activity
2026-01-01 02:45:00,1.013,0.524,0.51,75,38.32,Head Movement,Feeding Detected
2026-01-01 02:45:30,0.082,0.047,0.076,59,38.16,Low Movement,Healthy Sleep
2026-01-01 02:46:00,1.173,1.31,1.012,83,38.39,Moderate Movement,Healthy Activity
2026-01-01 02:46:30,0.021,0.067,0.085,51,37.97,Low Movement,Healthy Sleep
2026-01-01 02:47:00,3.022,2.78,3.417,119,38.54,High Movement,Active State
2026-01-01 02:47:30,1.476,0.846,0.646,63,38.46,Moderate Movement,Healthy Activity
2026-01-01 02:48:00,0.192,0.276,0.344,62,37.93,Minimal Movement,Normal Rest
2026-01-01 02:48:30,0.444,0.319,0.428,69,38.45,Head Movement,Feeding Detected
2026-01-01 02:49:00,0.089,0.058,0.104,53,38.01,Low Movement,Healthy Sleep
2026-01-01 02:49:30,0.046,0.093,0.105,50,38.04,Low Movement,Healthy Sleep
2026-01-01 02:50:00,0.972,1.733,1.333,79,38.62,Moderate Movement,Healthy Activity
2026-01-01 02:50:30,2.297,3.353,3.382,99,38.88,High Movement,Active State
2026-01-01 02:51:00,2.707,2.129,1.659,93,38.78,High Movement,Active State
2026-01-01 02:51:30,3.37,1.836,3.86,106,39.34,High Movement,Active State
2026-01-01 02:52:00,1.409,1.443,1.666,77,38.61,Moderate Movement,Healthy Activity
2026-01-01 02:52:30,1.439,1.272,1.44,83,38.48,Moderate Movement,Healthy Activity
2026-01-01 02:53:00,0.09,0.115,0.067,49,38.42,Low Movement,Healthy Sleep
2026-01-01 02:53:30,0.154,0.311,0.186,66,38.31,Minimal Movement,Normal Rest
2026-01-01 02:54:00,1.376,1.346,1.15,76,38.29,Moderate Movement,Healthy Activity
2026-01-01 02:54:30,0.013,0.091,0.088,51,38.14,Low Movement,Healthy Sleep
2026-01-01 02:55:00,0.317,0.187,0.179,56,38.21,Minimal Movement,Normal Rest
2026-01-01 02:55:30,0.968,1.053,1.363,80,38.15,Moderate Movement,Healthy Activity
2026-01-01 02:56:00,0.292,0.274,0.294,52,37.97,Minimal Movement,Normal Rest
2026-01-01 02:56:30,0.731,0.343,0.455,62,38.6,Head Movement,Feeding Detected
2026-01-01 02:57:00,1.383,1.864,1.44,84,38.16,Moderate Movement,Healthy Activity
2026-01-01 02:57:30,0.099,0.04,0.122,52,37.91,Low Movement,Healthy Sleep
2026-01-01 02:58:00,0.481,0.576,0.653,65,38.23,Head Movement,Feeding Detected
2026-01-01 02:58:30,0.033,0.057,0.028,48,38.11,Low Movement,Healthy Sleep
2026-01-01 02:59:00,0.047,0.064,0.047,55,37.82,Low Movement,Healthy Sleep
2026-01-01 02:59:30,0.119,0.06,0.076,52,38.11,Low Movement,Healthy Sleep
2026-01-01 03:00:00,0.308,0.36,0.293,54,38.23,Minimal Movement,Normal Rest
2026-01-01 03:00:30,0.313,0.2,0.211,57,38.28,Minimal Movement,Normal Rest
2026-01-01 03:01:00,0.177,0.339,0.19,65,38.13,Minimal Movement,Normal Rest
2026-01-01 03:01:30,1.285,1.17,1.165,76,38.25,Moderate Movement,Healthy Activity
2026-01-01 03:02:00,1.166,1.065,1.009,68,38.86,Moderate Movement,Healthy Activity
2026-01-01 03:02:30,0.228,0.351,0.232,56,38.16,Minimal Movement,Normal Rest
2026-01-01 03:03:00,0.353,0.734,0.504,68,38.54,Head Movement,Feeding Detected
2026-01-01 03:03:30,1.123,1.528,1.269,75,38.74,Moderate Movement,Healthy Activity
2026-01-01 03:04:00,0.055,0.103,0.1,50,38.01,Low Movement,Healthy Sleep
2026-01-01 03:04:30,0.387,0.069,0.962,71,38.55,Head Movement,Feeding Detected
2026-01-01 03:05:00,0.777,0.828,1.123,68,38.14,Moderate Movement,Healthy Activity
2026-01-01 03:05:30,3.376,3.939,3.784,108,39.32,High Movement,Active State
2026-01-01 03:06:00,1.548,0.644,1.08,70,38.24,Moderate Movement,Healthy Activity
2026-01-01 03:06:30,1.055,1.463,1.85,65,38.54,Moderate Movement,Healthy Activity
2026-01-01 03:07:00,0.131,0.064,0.091,51,37.98,Low Movement,Healthy Sleep
2026-01-01 03:07:30,0.187,0.23,0.247,64,38.27,Minimal Movement,Normal Rest
2026-01-01 03:08:00,0.684,0.604,1.057,70,38.29,Moderate Movement,Healthy Activity
2026-01-01 03:08:30,2.58,3.984,3.184,92,38.69,High Movement,Active State
2026-01-01 03:09:00,2.24,2.252,3.326,121,38.44,High Movement,Active State
2026-01-01 03:09:30,0.195,0.211,0.181,65,38.21,Minimal Movement,Normal Rest
2026-01-01 03:10:00,0.649,0.612,0.412,63,38.53,Head Movement,Feeding Detected
2026-01-01 03:10:30,0.607,0.829,0.372,58,38.46,Head Movement,Feeding Detected
2026-01-01 03:11:00,0.281,0.097,0.202,55,38.23,Minimal Movement,Normal Rest
2026-01-01 03:11:30,0.832,1.368,1.26,81,38.38,Moderate Movement,Healthy Activity
2026-01-01 03:12:00,0.098,-0.003,0.083,48,38.14,Low Movement,Healthy Sleep
2026-01-01 03:12:30,0.476,0.799,0.787,62,38.63,Head Movement,Feeding Detected
2026-01-01 03:13:00,0.774,0.9,0.476,58,38.23,Head Movement,Feeding Detected
2026-01-01 03:13:30,1.966,1.376,1.546,68,38.62,Moderate Movement,Healthy Activity
2026-01-01 03:14:00,0.957,0.654,1.532,83,38.84,Moderate Movement,Healthy Activity
2026-01-01 03:14:30,0.096,0.108,0.077,48,38.22,Low Movement,Healthy Sleep
2026-01-01 03:15:00,0.447,0.44,0.794,71,38.28,Head Movement,Feeding Detected
2026-01-01 03:15:30,1.305,1.627,0.825,70,38.71,Moderate Movement,Healthy Activity
2026-01-01 03:16:00,3.677,2.714,2.986,112,39.2,High Movement,Active State
2026-01-01 03:16:30,0.852,1.057,0.937,72,38.3,Moderate Movement,Healthy Activity
2026-01-01 03:17:00,0.41,0.597,0.574,61,38.32,Head Movement,Feeding Detected
2026-01-01 03:17:30,2.862,2.274,2.899,100,39.57,High Movement,Active State
2026-01-01 03:18:00,1.052,1.008,1.526,65,38.14,Moderate Movement,Healthy Activity
2026-01-01 03:18:30,0.088,0.017,0.103,55,38.05,Low Movement,Healthy Sleep
2026-01-01 03:19:00,2.929,2.457,3.337,98,39.16,High Movement,Active State
2026-01-01 03:19:30,0.088,0.071,0.063,58,37.91,Low Movement,Healthy Sleep
2026-01-01 03:20:00,0.108,0.098,0.1,48,38.16,Low Movement,Healthy Sleep
2026-01-01 03:20:30,1.642,1.164,1.268,70,38.64,Moderate Movement,Healthy Activity
2026-01-01 03:21:00,1.48,1.059,1.101,81,38.64,Moderate Movement,Healthy Activity
2026-01-01 03:21:30,0.082,0.123,0.107,48,38.08,Low Movement,Healthy Sleep
2026-01-01 03:22:00,0.339,0.2,0.09,63,38.24,Minimal Movement,Normal Rest
2026-01-01 03:22:30,0.058,0.057,0.051,59,38.5,Low Movement,Healthy Sleep
2026-01-01 03:23:00,1.731,1.161,1.583,64,38.54,Moderate Movement,Healthy Activity
2026-01-01 03:23:30,0.945,0.905,0.533,65,38.52,Moderate Movement,Healthy Activity
2026-01-01 03:24:00,0.055,0.064,0.137,53,38.15,Low Movement,Healthy Sleep
2026-01-01 03:24:30,0.094,0.114,0.084,51,38.19,Low Movement,Healthy Sleep
2026-01-01 03:25:00,0.566,0.855,0.461,60,38.31,Head Movement,Feeding Detected
2026-01-01 03:25:30,2.094,3.809,2.721,106,39.0,High Movement,Active State
2026-01-01 03:26:00,0.345,0.246,0.184,63,38.23,Minimal Movement,Normal Rest
2026-01-01 03:26:30,0.315,0.225,0.19,62,38.42,Minimal Movement,Normal Rest
2026-01-01 03:27:00,0.018,0.071,0.007,53,38.04,Low Movement,Healthy Sleep
2026-01-01 03:27:30,0.343,0.178,0.33,57,38.14,Minimal Movement,Normal Rest
2026-01-01 03:28:00,1.121,1.247,1.11,62,38.53,Moderate Movement,Healthy Activity
2026-01-01 03:28:30,0.781,0.651,0.886,73,38.48,Head Movement,Feeding Detected
2026-01-01 03:29:00,3.229,3.787,3.294,121,39.1,High Movement,Active State
2026-01-01 03:29:30,3.0,2.485,3.214,90,39.12,High Movement,Active State
2026-01-01 03:30:00,0.229,0.215,0.344,63,38.44,Minimal Movement,Normal Rest
2026-01-01 03:30:30,0.395,0.243,0.259,62,38.34,Minimal Movement,Normal Rest
2026-01-01 03:31:00,0.101,0.086,0.098,51,38.0,Low Movement,Healthy Sleep
2026-01-01 03:31:30,0.122,0.069,0.109,56,37.98,Low Movement,Healthy Sleep
2026-01-01 03:32:00,2.896,2.153,3.499,107,38.73,High Movement,Active State
2026-01-01 03:32:30,0.048,0.071,0.053,55,38.07,Low Movement,Healthy Sleep
2026-01-01 03:33:00,2.531,2.435,3.494,91,38.87,High Movement,Active State
2026-01-01 03:33:30,0.32,0.669,0.642,60,38.19,Head Movement,Feeding Detected
2026-01-01 03:34:00,2.517,3.773,3.608,91,38.92,High Movement,Active State
2026-01-01 03:34:30,0.105,0.128,0.067,52,38.03,Low Movement,Healthy Sleep
2026-01-01 03:35:00,1.393,0.542,1.135,82,38.68,Moderate Movement,Healthy Activity
2026-01-01 03:35:30,0.418,0.304,0.258,53,38.2,Minimal Movement,Normal Rest
2026-01-01 03:36:00,0.092,0.112,0.077,54,38.13,Low Movement,Healthy Sleep
2026-01-01 03:36:30,1.602,1.516,0.976,84,38.29,Moderate Movement,Healthy Activity
2026-01-01 03:37:00,1.527,2.544,2.649,112,39.48,High Movement,Active State
2026-01-01 03:37:30,0.817,0.732,0.683,72,38.59,Head Movement,Feeding Detected
2026-01-01 03:38:00,0.253,0.319,0.312,56,38.08,Minimal Movement,Normal Rest
2026-01-01 03:38:30,0.3,0.225,0.25,57,38.25,Minimal Movement,Normal Rest
2026-01-01 03:39:00,0.076,0.088,0.07,54,37.99,Low Movement,Healthy Sleep
2026-01-01 03:39:30,2.807,1.951,2.037,113,38.96,High Movement,Active State
2026-01-01 03:40:00,1.268,1.582,0.549,68,38.35,Moderate Movement,Healthy Activity
2026-01-01 03:40:30,1.203,0.69,1.44,65,38.24,Moderate Movement,Healthy Activity
2026-01-01 03:41:00,1.003,1.321,1.934,75,38.4,Moderate Movement,Healthy Activity
2026-01-01 03:41:30,0.073,0.101,0.11,52,37.97,Low Movement,Healthy Sleep
2026-01-01 03:42:00,0.068,0.09,0.125,55,38.28,Low Movement,Healthy Sleep
2026-01-01 03:42:30,0.864,0.733,0.469,61,38.37,Head Movement,Feeding Detected
2026-01-01 03:43:00,1.011,0.823,0.909,72,38.51,Moderate Movement,Healthy Activity
2026-01-01 03:43:30,3.441,1.69,2.831,114,39.06,High Movement,Active State
2026-01-01 03:44:00,0.314,0.337,0.198,53,37.98,Minimal Movement,Normal Rest
2026-01-01 03:44:30,0.839,1.282,1.179,66,38.55,Moderate Movement,Healthy Activity
2026-01-01 03:45:00,0.141,0.238,0.2,61,38.22,Minimal Movement,Normal Rest
2026-01-01 03:45:30,1.78,1.532,1.725,77,38.41,Moderate Movement,Healthy Activity
2026-01-01 03:46:00,0.992,1.209,1.266,68,38.27,Moderate Movement,Healthy Activity
2026-01-01 03:46:30,0.046,0.039,0.135,57,38.21,Low Movement,Healthy Sleep
2026-01-01 03:47:00,0.066,0.038,0.076,51,38.02,Low Movement,Healthy Sleep
2026-01-01 03:47:30,1.299,1.389,0.925,69,38.23,Moderate Movement,Healthy Activity
2026-01-01 03:48:00,0.282,0.199,0.293,63,38.22,Minimal Movement,Normal Rest
2026-01-01 03:48:30,1.248,1.316,0.556,79,38.64,Moderate Movement,Healthy Activity
2026-01-01 03:49:00,2.815,3.073,3.003,90,39.05,High Movement,Active State
2026-01-01 03:49:30,1.655,3.736,3.193,107,38.84,High Movement,Active State
2026-01-01 03:50:00,2.547,2.682,2.874,117,38.99,High Movement,Active State
2026-01-01 03:50:30,0.101,0.09,0.069,56,37.98,Low Movement,Healthy Sleep
2026-01-01 03:51:00,0.091,0.064,0.072,48,38.06,Low Movement,Healthy Sleep
2026-01-01 03:51:30,0.086,0.059,0.106,48,37.86,Low Movement,Healthy Sleep
2026-01-01 03:52:00,0.389,0.237,0.216,63,38.23,Minimal Movement,Normal Rest
2026-01-01 03:52:30,0.354,0.221,0.099,59,38.34,Minimal Movement,Normal Rest
2026-01-01 03:53:00,0.048,0.062,0.107,49,38.11,Low Movement,Healthy Sleep
2026-01-01 03:53:30,0.304,0.342,0.257,55,38.42,Minimal Movement,Normal Rest
2026-01-01 03:54:00,3.557,3.497,1.907,119,39.09,High Movement,Active State
2026-01-01 03:54:30,2.985,1.9,2.425,124,39.35,High Movement,Active State
2026-01-01 03:55:00,0.083,0.073,0.043,57,37.91,Low Movement,Healthy Sleep
2026-01-01 03:55:30,1.646,0.973,1.348,78,38.6,Moderate Movement,Healthy Activity
2026-01-01 03:56:00,0.086,0.07,0.091,51,38.03,Low Movement,Healthy Sleep
2026-01-01 03:56:30,0.724,0.672,0.637,66,38.56,Head Movement,Feeding Detected
2026-01-01 03:57:00,2.938,2.803,3.558,123,39.33,High Movement,Active State
2026-01-01 03:57:30,3.679,3.841,3.138,103,38.71,High Movement,Active State
2026-01-01 03:58:00,0.288,0.52,0.796,67,38.42,Head Movement,Feeding Detected
2026-01-01 03:58:30,2.932,3.763,1.957,117,38.73,High Movement,Active State
2026-01-01 03:59:00,1.216,1.313,0.828,72,38.99,Moderate Movement,Healthy Activity
2026-01-01 03:59:30,1.65,1.54,1.191,71,38.63,Moderate Movement,Healthy Activity
2026-01-01 04:00:00,2.526,3.305,1.452,119,38.52,High Movement,Active State
2026-01-01 04:00:30,0.278,0.147,0.33,67,38.31,Minimal Movement,Normal Rest
2026-01-01 04:01:00,0.073,0.085,0.054,53,37.95,Low Movement,Healthy Sleep
2026-01-01 04:01:30,0.086,0.105,0.083,57,37.94,Low Movement,Healthy Sleep
2026-01-01 04:02:00,0.521,0.649,0.506,70,38.43,Head Movement,Feeding Detected
2026-01-01 04:02:30,0.292,0.162,0.175,66,38.17,Minimal Movement,Normal Rest
2026-01-01 04:03:00,0.096,0.057,0.089,51,38.2,Low Movement,Healthy Sleep
2026-01-01 04:03:30,0.063,0.094,0.067,57,38.11,Low Movement,Healthy Sleep
2026-01-01 04:04:00,1.293,1.406,1.095,72,38.88,Moderate Movement,Healthy Activity
2026-01-01 04:04:30,1.621,0.992,1.119,77,38.43,Moderate Movement,Healthy Activity
2026-01-01 04:05:00,0.119,0.051,0.073,57,38.06,Low Movement,Healthy Sleep
2026-01-01 04:05:30,0.549,0.541,0.816,72,38.21,Head Movement,Feeding Detected
2026-01-01 04:06:00,0.357,0.306,0.11,63,38.24,Minimal Movement,Normal Rest
2026-01-01 04:06:30,1.067,0.892,1.399,69,38.55,Moderate Movement,Healthy Activity
2026-01-01 04:07:00,1.281,1.341,1.442,71,38.96,Moderate Movement,Healthy Activity
2026-01-01 04:07:30,0.693,1.001,1.155,84,38.46,Moderate Movement,Healthy Activity
2026-01-01 04:08:00,0.33,0.237,0.289,56,38.11,Minimal Movement,Normal Rest
2026-01-01 04:08:30,0.072,0.052,0.087,54,38.17,Low Movement,Healthy Sleep
2026-01-01 04:09:00,1.166,0.977,1.237,74,38.72,Moderate Movement,Healthy Activity
2026-01-01 04:09:30,0.25,0.608,0.66,68,38.33,Head Movement,Feeding Detected
2026-01-01 04:10:00,0.104,0.029,0.098,54,38.02,Low Movement,Healthy Sleep
2026-01-01 04:10:30,0.082,0.121,0.021,50,38.08,Low Movement,Healthy Sleep
2026-01-01 04:11:00,0.459,0.81,0.869,84,38.55,Moderate Movement,Healthy Activity
2026-01-01 04:11:30,3.182,4.153,1.275,91,39.52,High Movement,Active State
2026-01-01 04:12:00,1.019,0.77,0.999,73,38.37,Moderate Movement,Healthy Activity
2026-01-01 04:12:30,3.079,3.097,2.342,92,38.27,High Movement,Active State
2026-01-01 04:13:00,0.122,0.022,0.058,59,38.02,Low Movement,Healthy Sleep
2026-01-01 04:13:30,1.113,1.342,1.113,77,38.51,Moderate Movement,Healthy Activity
2026-01-01 04:14:00,0.266,0.406,0.178,52,37.96,Minimal Movement,Normal Rest
2026-01-01 04:14:30,0.202,0.05,0.339,67,38.04,Minimal Movement,Normal Rest
2026-01-01 04:15:00,0.069,0.062,0.053,48,38.26,Low Movement,Healthy Sleep
2026-01-01 04:15:30,2.589,2.362,2.833,106,39.43,High Movement,Active State
2026-01-01 04:16:00,0.172,0.282,0.327,65,38.13,Minimal Movement,Normal Rest
2026-01-01 04:16:30,1.442,0.705,1.566,62,38.24,Moderate Movement,Healthy Activity
2026-01-01 04:17:00,0.868,0.847,0.446,61,38.19,Head Movement,Feeding Detected
2026-01-01 04:17:30,0.064,-0.007,0.119,54,38.29,Low Movement,Healthy Sleep
2026-01-01 04:18:00,0.062,0.087,0.036,56,38.41,Low Movement,Healthy Sleep
2026-01-01 04:18:30,0.352,0.231,0.371,66,38.23,Minimal Movement,Normal Rest
2026-01-01 04:19:00,1.095,0.597,1.379,77,38.39,Moderate Movement,Healthy Activity
2026-01-01 04:19:30,0.466,0.36,0.235,67,38.32,Minimal Movement,Normal Rest
2026-01-01 04:20:00,1.008,1.123,1.543,74,38.47,Moderate Movement,Healthy Activity
2026-01-01 04:20:30,0.206,0.237,0.247,66,38.2,Minimal Movement,Normal Rest
2026-01-01 04:21:00,1.368,1.7,1.136,66,38.85,Moderate Movement,Healthy Activity
2026-01-01 04:21:30,0.66,0.756,1.581,78,38.48,Moderate Movement,Healthy Activity
2026-01-01 04:22:00,0.078,0.091,0.04,53,38.02,Low Movement,Healthy Sleep
2026-01-01 04:22:30,0.514,0.42,0.686,61,38.13,Head Movement,Feeding Detected
2026-01-01 04:23:00,0.959,1.433,1.868,79,38.46,Moderate Movement,Healthy Activity
2026-01-01 04:23:30,0.695,0.465,0.352,69,38.61,Head Movement,Feeding Detected
2026-01-01 04:24:00,0.072,0.08,0.108,56,38.01,Low Movement,Healthy Sleep
2026-01-01 04:24:30,0.235,0.328,0.322,63,38.26,Minimal Movement,Normal Rest
2026-01-01 04:25:00,0.09,0.113,0.058,48,38.02,Low Movement,Healthy Sleep
2026-01-01 04:25:30,0.102,0.098,0.083,54,38.27,Low Movement,Healthy Sleep
2026-01-01 04:26:00,0.823,1.269,0.304,78,38.48,Moderate Movement,Healthy Activity
2026-01-01 04:26:30,1.059,0.721,1.285,63,38.29,Moderate Movement,Healthy Activity
2026-01-01 04:27:00,1.186,1.632,0.481,65,38.34,Moderate Movement,Healthy Activity
2026-01-01 04:27:30,0.152,0.131,0.155,54,38.03,Low Movement,Healthy Sleep
2026-01-01 04:28:00,2.254,2.453,1.496,93,39.56,High Movement,Active State
2026-01-01 04:28:30,0.929,1.0,1.133,72,38.78,Moderate Movement,Healthy Activity
2026-01-01 04:29:00,0.276,0.198,0.12,61,38.19,Minimal Movement,Normal Rest
2026-01-01 04:29:30,0.591,0.329,0.953,68,38.61,Head Movement,Feeding Detected
2026-01-01 04:30:00,2.85,2.099,2.599,90,38.85,High Movement,Active State
2026-01-01 04:30:30,0.293,0.248,0.213,61,38.1,Minimal Movement,Normal Rest
2026-01-01 04:31:00,3.356,3.005,3.414,94,38.66,High Movement,Active State
2026-01-01 04:31:30,0.145,0.2,0.246,60,37.95,Minimal Movement,Normal Rest
2026-01-01 04:32:00,0.391,0.805,0.598,72,38.58,Head Movement,Feeding Detected
2026-01-01 04:32:30,0.075,0.028,0.054,51,37.86,Low Movement,Healthy Sleep
2026-01-01 04:33:00,2.345,3.593,1.819,109,38.71,High Movement,Active State
2026-01-01 04:33:30,0.083,0.043,0.052,54,38.18,Low Movement,Healthy Sleep
2026-01-01 04:34:00,0.084,0.059,0.085,56,38.07,Low Movement,Healthy Sleep
2026-01-01 04:34:30,0.097,0.127,0.06,54,37.91,Low Movement,Healthy Sleep
2026-01-01 04:35:00,2.49,1.253,3.55,119,39.23,High Movement,Active State
2026-01-01 04:35:30,0.562,0.16,0.322,72,38.51,Head Movement,Feeding Detected
2026-01-01 04:36:00,0.609,1.007,0.554,72,38.21,Head Movement,Feeding Detected
2026-01-01 04:36:30,0.354,0.271,0.305,53,38.27,Minimal Movement,Normal Rest
2026-01-01 04:37:00,1.905,2.182,2.495,105,38.93,High Movement,Active State
2026-01-01 04:37:30,1.496,1.513,1.041,80,38.23,Moderate Movement,Healthy Activity
2026-01-01 04:38:00,1.465,1.051,1.356,84,38.69,Moderate Movement,Healthy Activity
2026-01-01 04:38:30,1.354,0.695,1.25,76,38.78,Moderate Movement,Healthy Activity
2026-01-01 04:39:00,0.977,0.977,1.652,78,38.36,Moderate Movement,Healthy Activity
2026-01-01 04:39:30,0.064,0.042,0.063,56,37.89,Low Movement,Healthy Sleep
2026-01-01 04:40:00,1.452,1.712,1.464,67,38.45,Moderate Movement,Healthy Activity
2026-01-01 04:40:30,1.776,0.991,1.052,76,38.86,Moderate Movement,Healthy Activity
2026-01-01 04:41:00,3.171,2.206,2.865,105,39.11,High Movement,Active State
2026-01-01 04:41:30,2.533,2.551,2.278,124,39.02,High Movement,Active State
2026-01-01 04:42:00,0.214,0.421,0.176,54,38.07,Minimal Movement,Normal Rest
2026-01-01 04:42:30,0.776,0.877,0.421,68,38.32,Head Movement,Feeding Detected
2026-01-01 04:43:00,1.023,0.968,1.165,69,38.8,Moderate Movement,Healthy Activity
2026-01-01 04:43:30,1.185,1.528,0.729,72,38.36,Moderate Movement,Healthy Activity
2026-01-01 04:44:00,0.946,0.947,1.168,72,38.61,Moderate Movement,Healthy Activity
2026-01-01 04:44:30,0.471,0.276,0.567,73,38.42,Head Movement,Feeding Detected
2026-01-01 04:45:00,0.067,0.081,0.104,53,38.14,Low Movement,Healthy Sleep
2026-01-01 04:45:30,0.177,0.55,0.53,69,38.51,Head Movement,Feeding Detected
2026-01-01 04:46:00,2.694,3.142,2.91,96,39.2,High Movement,Active State
2026-01-01 04:46:30,0.054,0.104,0.051,50,38.18,Low Movement,Healthy Sleep
2026-01-01 04:47:00,0.188,0.764,1.302,77,38.45,Moderate Movement,Healthy Activity
2026-01-01 04:47:30,0.283,0.151,0.278,54,38.09,Minimal Movement,Normal Rest
2026-01-01 04:48:00,2.705,2.648,3.493,103,39.23,High Movement,Active State
2026-01-01 04:48:30,0.065,0.077,0.115,56,38.11,Low Movement,Healthy Sleep
2026-01-01 04:49:00,0.392,0.654,0.611,61,38.48,Head Movement,Feeding Detected
2026-01-01 04:49:30,3.244,3.501,2.974,107,39.11,High Movement,Active State
2026-01-01 04:50:00,0.202,0.257,0.333,55,38.39,Minimal Movement,Normal Rest
2026-01-01 04:50:30,0.07,0.068,0.106,54,38.04,Low Movement,Healthy Sleep
2026-01-01 04:51:00,1.018,1.853,1.323,83,38.56,Moderate Movement,Healthy Activity
